Id,SalePrice
1765,169744.22777931782
1766,178566.5486379796
1767,223645.28092642914
1768,136120.03575152278
1769,167755.61814823857
1770,154178.26233615685
1771,126153.92586048118
1772,133961.9338817522
1773,118210.8122322037
1774,142081.33667371122
1775,141049.126434467
1776,120638.52438415181
1777,107630.59175946044
1778,134225.92086429844
1779,115512.82726718436
1780,190398.33685189515
1781,123517.27853079903
1782,87269.25526442767
1783,135828.36423723208
1784,101535.52781474266
1785,118006.48524365391
1786,119612.6397004269
1787,167665.7860600746
1788,68553.41164865186
1789,95258.20686710498
1790,86888.59263060716
1791,195976.46479885175
1792,139542.43751965382
1793,126026.13365536038
1794,150192.07579813688
1795,133803.5824404005
1796,118340.57368075437
1797,127715.49304622378
1798,119970.29497720061
1799,106107.33389317135
1800,135642.3946715769
1801,131526.54065323246
1802,139770.3987054967
1803,158033.01490369166
1804,127620.27122571444
1805,131810.36240224313
1806,114818.3233859421
1807,132301.1262150993
1808,112493.77678325899
1809,110896.80734221954
1810,126199.82563500378
1811,90889.39085902426
1812,99168.05650908676
1813,122934.43710599044
1814,89131.72470984445
1815,56809.172734023385
1816,92019.86368324906
1817,109212.95803618817
1818,158517.44587897952
1819,133416.09570303178
1820,65443.499209077134
1821,98324.92123276238
1822,147934.00492658577
1823,51103.90432849381
1824,139557.2419684803
1825,145491.71372091433
1826,108522.94648136245
1827,107409.95829693308
1828,119894.89302244455
1829,119973.17746035126
1830,132945.0305925107
1831,131306.35226541906
1832,88414.34580839427
1833,133615.87328482574
1834,124284.19392040945
1835,124468.13311892703
1836,117504.20272958063
1837,77752.85401878312
1838,119869.75403641589
1839,97267.09987635571
1840,135895.25674648452
1841,136767.07139933933
1842,107494.22004111114
1843,121736.17369523094
1844,141576.62913108576
1845,143169.01361727613
1846,156203.42804671128
1847,169381.8770875142
1848,59638.98564336863
1849,96933.83660597293
1850,121627.12516875721
1851,143762.03950073122
1852,120356.30440033982
1853,122738.78630400062
1854,160441.1179187309
1855,147128.3107084968
1856,230103.3454118537
1857,130545.98816896774
1858,137492.91153961667
1859,116245.0595490442
1860,148431.42327835632
1861,115719.66306967652
1862,316023.734964693
1863,312969.4729707314
1864,312998.19232645625
1865,359582.3120176905
1866,350986.5234502864
1867,233112.84219907125
1868,286554.473093748
1869,203703.75105386876
1870,235869.87764128853
1871,249820.78282471755
1872,172704.9036585175
1873,243260.98001764354
1874,140122.8830959455
1875,210539.57076984842
1876,201566.06362255284
1877,206782.88334102446
1878,192481.93591841828
1879,129590.83681029956
1880,132065.96399550184
1881,241112.12656973628
1882,250669.13878996816
1883,184084.58695779194
1884,207049.35756631818
1885,251094.8686412144
1886,285360.8694193379
1887,215934.3746570996
1888,254138.15229344286
1889,163296.8915924855
1890,110069.41112995405
1891,130083.73470631523
1892,98614.89634207427
1893,129477.8403359256
1894,116437.61191049985
1895,133570.62118855084
1896,127205.2811133442
1897,109070.21569743821
1898,114489.26631341588
1899,170684.14183393796
1900,139352.85171746454
1901,161869.112747761
1902,170099.90956003132
1903,225407.4911527102
1904,142797.74076960227
1905,187186.3221639913
1906,135313.0829586979
1907,220615.1193894421
1908,110259.17181783346
1909,141015.198290702
1910,119650.07024181425
1911,239058.35421999713
1912,295264.31219815323
1913,149891.30822998454
1914,61076.888021293176
1915,323370.446416657
1916,68814.92545719515
1917,253296.21453402514
1918,144311.8181439977
1919,161534.0394146856
1920,157204.16884210747
1921,401466.2850177696
1922,334154.08801418025
1923,231746.76516305734
1924,234658.04449231198
1925,198595.70093075422
1926,374032.7381273278
1927,126788.289830292
1928,163441.75311389752
1929,119032.60685445486
1930,136181.2446963467
1931,135113.1714770582
1932,136845.39212976038
1933,168603.10177855636
1934,186105.7124425932
1935,170916.2399929472
1936,199343.28514032293
1937,183835.08106349062
1938,167362.60986504567
1939,245357.54462230156
1940,185076.65451243776
1941,163324.18785038634
1942,185166.45224254942
1943,220054.27724326606
1944,373184.08393567504
1945,394799.79649956827
1946,146156.90209504662
1947,324664.3385054836
1948,156289.75699579652
1949,242183.48200838646
1950,183636.79029799116
1951,238809.7940292713
1952,210550.88930006293
1953,168641.3767539838
1954,180724.59541593087
1955,122882.96670077511
1956,302781.7100750768
1957,153463.37649821315
1958,296277.5662380721
1959,141400.9374370081
1960,109044.72881764172
1961,116199.17226098264
1962,96953.08886321304
1963,107139.20360948343
1964,110997.62508299589
1965,140354.50324031702
1966,134055.2805451865
1967,280209.5774189547
1968,400404.12354948424
1969,381574.25843715435
1970,421780.3806694852
1971,489847.9028682499
1972,382456.846432001
1973,268200.2204595978
1974,336221.19687553775
1975,502165.126253586
1976,274067.62641980953
1977,363328.5482952507
1978,344116.4452229374
1979,326015.92806330294
1980,196837.0479382343
1981,356387.2944082379
1982,216146.05985588694
1983,201125.49413336243
1984,172266.1045336966
1985,223386.0105100672
1986,206307.48728581634
1987,192098.7776247309
1988,172843.8890597807
1989,190032.95192304495
1990,209941.90171768315
1991,227704.96462938547
1992,220390.35844095892
1993,171002.97984008212
1994,235355.49513124
1995,184673.42783896127
1996,265381.6401646327
1997,307942.9424986772
1998,309466.59357531054
1999,282230.2012199001
2000,301152.5003910138
2001,275099.43362585997
2002,243849.9307929504
2003,245660.28287202568
2004,283895.57569407043
2005,238496.5722043676
2006,228743.94381076196
2007,238106.81923974038
2008,225345.34248212143
2009,190628.57407179807
2010,190440.54365252558
2011,147653.72643101405
2012,172762.7383549713
2013,176158.44302199138
2014,183709.86964117447
2015,212131.00808345564
2016,190743.85014581247
2017,190973.830534329
2018,119268.23960011257
2019,141145.0631404353
2020,111976.8727787933
2021,104398.68546737968
2022,201679.5135690343
2023,153637.1024558885
2024,271672.19443542854
2025,371542.3818201364
2026,175920.97051927826
2027,156680.6373152527
2028,146891.58659675956
2029,165671.2514584839
2030,276564.36236556823
2031,237645.17774977363
2032,255582.35435121463
2033,258699.6190153141
2034,175765.0268093035
2035,221978.03897061458
2036,203260.89138718316
2037,218308.38854628862
2038,324283.3187582162
2039,232715.02385109483
2040,316138.7350207062
2041,300836.8487436021
2042,203217.53328019852
2043,169594.8564564546
2044,156945.0118144856
2045,201084.0885856088
2046,142442.3280732304
2047,146960.02333267822
2048,139160.29585875
2049,144190.12950399853
2050,168671.85893459755
2051,101782.23090351532
2052,115324.88767220873
2053,146552.55013849505
2054,87983.99235568024
2055,142590.36223621428
2056,143853.56598499714
2057,119828.55781943904
2058,222315.2720609117
2059,134003.82601005607
2060,165019.13591797938
2061,175780.43354197915
2062,132759.9809288182
2063,110505.29852688438
2064,129330.33034350806
2065,113428.98106437727
2066,159759.6633206855
2067,113280.12219537866
2068,136165.30353597106
2069,84815.51955836684
2070,103055.15438609374
2071,98830.10034424381
2072,126984.93431076083
2073,128218.42747318855
2074,184434.20096866164
2075,151207.31831289676
2076,111665.09911995786
2077,155799.53589306946
2078,132391.8889396058
2079,142183.2021138232
2080,119149.80467417427
2081,130416.71358350973
2082,129698.27275350477
2083,151640.00761310494
2084,102956.91564288645
2085,120057.03093467058
2086,127196.31880869005
2087,127001.61983536309
2088,102068.46226683063
2089,89724.34875057805
2090,116366.88575736593
2091,107023.38116364923
2092,114712.47549336494
2093,113586.31247004998
2094,115772.87935238694
2095,145082.88948655804
2096,91442.71893361356
2097,89287.77429203721
2098,143016.0351736732
2099,53022.539268557375
2100,76523.65689384508
2101,119088.5057413808
2102,125737.73562616584
2103,99408.83570803702
2104,137549.35643048203
2105,117015.79048509222
2106,62575.734592818
2107,185500.2715643233
2108,111435.81860136749
2109,111681.01911774324
2110,126875.69173149702
2111,130333.83893558398
2112,142862.75723095093
2113,128544.20118438201
2114,121504.13414641541
2115,173207.29321248553
2116,107217.02227819405
2117,149673.18267205617
2118,138970.009202609
2119,110231.5920794769
2120,109278.9186982318
2121,87039.39012914328
2122,109413.12747140374
2123,92696.9071643879
2124,164871.69007826564
2125,133028.89858225902
2126,167797.0428857621
2127,158751.21967526124
2128,118993.99196475801
2129,96164.43177938223
2130,121319.57276069147
2131,121858.715158485
2132,101041.91254171681
2133,121544.98536807357
2134,114784.25248852698
2135,92883.54307589268
2136,74705.92771492388
2137,115860.60206252208
2138,133451.94944303716
2139,153599.6058424192
2140,137330.553433461
2141,147668.40335306313
2142,130605.73787124245
2143,139793.59581658247
2144,115851.49755223372
2145,135198.49967078512
2146,163472.5544269587
2147,148932.62972520688
2148,117727.05035958598
2149,143245.51742919584
2150,236808.24642841073
2151,126448.73958538844
2152,175067.91206769284
2153,149983.07839427204
2154,99401.10671528574
2155,133499.53646683335
2156,255993.64997001135
2157,233962.89619107402
2158,241965.57229364122
2159,221739.85552254596
2160,176972.0399327838
2161,226616.96511766815
2162,387757.4053943356
2163,371374.7412950235
2164,254764.31133381394
2165,217755.59592791044
2166,146746.2328515338
2167,231685.64445401618
2168,200658.55426012893
2169,198957.16741345398
2170,218740.17544516383
2171,153414.6627515281
2172,125972.8375206954
2173,152720.51605658367
2174,224806.32248965022
2175,302036.09509010776
2176,310758.94510633295
2177,244557.69863509605
2178,216951.35417798784
2179,138186.91698925104
2180,210478.33585464343
2181,194440.56997244572
2182,205256.28913611695
2183,187003.67330662906
2184,123489.99581226884
2185,126228.59433683005
2186,148453.87010242825
2187,154811.94065980165
2188,151999.8973510287
2189,241845.554851069
2190,74623.23965720106
2191,75727.22951986166
2192,90219.59904813183
2193,102032.343218612
2194,94443.48338238659
2195,105463.68868731342
2196,96946.23411081718
2197,124253.70227363189
2198,149480.6885637185
2199,164747.34886751603
2200,145448.03767993656
2201,153539.20067267778
2202,214422.30838697738
2203,154723.37334701684
2204,190690.94180481293
2205,126745.49978502597
2206,149592.3450788904
2207,202038.9212322436
2208,263767.84320370294
2209,251529.6208545898
2210,120118.79646318259
2211,109386.559953009
2212,121362.78466201002
2213,93983.5039440824
2214,128999.31613617092
2215,100473.92391660048
2216,145349.54052468482
2217,56482.14216391074
2218,72859.90305500283
2219,74389.69799143025
2220,58320.02799550159
2221,323958.4032926825
2222,288269.7027368749
2223,273205.31680184556
2224,212507.00701674048
2225,119469.99342657678
2226,192273.68354647426
2227,189090.7803053309
2228,259750.24220660972
2229,255074.30799730142
2230,146446.7419252499
2231,216276.6874727381
2232,180424.08096483417
2233,189776.1867289544
2234,245465.50321171453
2235,223218.96324331494
2236,255292.65554126276
2237,308406.2725325649
2238,203529.21866363648
2239,112150.34068402943
2240,155841.65406456246
2241,158253.61434524675
2242,121928.44826106055
2243,122099.76074180871
2244,99228.26522165154
2245,96028.6059538495
2246,142231.4565447071
2247,105871.1732958382
2248,120758.65391012412
2249,122395.27935790889
2250,123741.36771013719
2251,116842.04838004628
2252,175778.7553001621
2253,157002.68003821236
2254,186825.4111310791
2255,187013.1049598002
2256,174740.6284703742
2257,212951.1730104106
2258,156883.64060485232
2259,177562.803283266
2260,146125.0726228109
2261,194304.2586870646
2262,207889.48552329376
2263,390388.89124892064
2264,478030.1864823238
2265,159538.63422714925
2266,310396.25312921917
2267,373809.36452183203
2268,429368.7864603374
2269,147481.37624916408
2270,192372.5205632395
2271,207078.91027359763
2272,222718.583173172
2273,156050.0697972035
2274,198305.36331123952
2275,163903.51214732457
2276,191340.34886231262
2277,195044.58566928748
2278,146751.0337071433
2279,132462.930392353
2280,101187.2663045736
2281,167777.14645188823
2282,179941.57221294267
2283,103912.4518010754
2284,114880.3077011848
2285,134721.3563667842
2286,127190.80522279393
2287,362033.0090801875
2288,272885.04501109937
2289,348239.259456662
2290,461938.04934209585
2291,339488.7400723397
2292,428513.09096634685
2293,455517.3162235849
2294,409679.1962165147
2295,483660.87205712846
2296,282420.3114898526
2297,351213.5582576274
2298,344729.1593701673
2299,348288.1060270464
2300,341381.00621766376
2301,306877.47225172725
2302,247010.93275115336
2303,237102.79861880548
2304,247099.28491192107
2305,197931.26197712802
2306,191702.90313036548
2307,201434.89991864385
2308,227585.15058849976
2309,285135.19784927845
2310,213636.33708947964
2311,208746.8168925975
2312,174172.542088489
2313,173362.48203730732
2314,171516.60589355128
2315,179439.89711755322
2316,191333.1922894817
2317,192528.74034884275
2318,175386.9639076278
2319,178437.80408588637
2320,175552.84142196737
2321,246262.65542907667
2322,186424.52603523267
2323,198766.00165787706
2324,176844.46119087437
2325,212582.94395039126
2326,178203.89986604525
2327,202763.42002013474
2328,219842.6247664329
2329,190411.44189476228
2330,183132.93966096034
2331,342675.2027377487
2332,415615.0711120387
2333,328026.0051558632
2334,254142.81428109374
2335,264684.9009758203
2336,316388.5452780919
2337,197702.8115804318
2338,269531.8592085426
2339,214224.6458948818
2340,399704.910943462
2341,218206.45838970834
2342,236692.53582852767
2343,233814.54580993584
2344,211207.40636002322
2345,229068.41978276332
2346,209794.91393741796
2347,194651.88227752282
2348,240049.8083226979
2349,184646.6574305425
2350,311985.4737572483
2351,261370.13825126414
2352,245240.55939047615
2353,237022.48882903936
2354,141953.01914830325
2355,148693.83872841575
2356,155777.536455509
2357,187562.57326965593
2358,201951.03031209906
2359,132578.70551278905
2360,122276.53906869415
2361,138174.95835787232
2362,256287.38473819706
2363,159929.69294006113
2364,161604.0980128823
2365,216013.06371003846
2366,193784.6230929979
2367,215770.87263834447
2368,220836.70788059098
2369,207519.2859809672
2370,165348.8784809523
2371,165786.26030550958
2372,197676.34542677755
2373,281246.50862081046
2374,316673.02931078064
2375,230455.23316847885
2376,290476.508088942
2377,341865.61536384124
2378,150932.40511590827
2379,203573.774283523
2380,153816.4533470195
2381,168000.8169165289
2382,192277.9033431703
2383,192739.22221717724
2384,245698.6593589264
2385,164734.88502158545
2386,132457.26785440647
2387,137611.83741444818
2388,107028.81471434247
2389,123999.73839869123
2390,143867.17657937415
2391,136128.09988799188
2392,102893.7440035447
2393,178307.53283831192
2394,140737.74277912112
2395,216121.1218408518
2396,141149.16407966748
2397,213006.06803634227
2398,121132.64537362066
2399,71160.78123868063
2400,74774.52196208383
2401,119412.75356313432
2402,131006.26543568238
2403,142349.1396239324
2404,149850.14859138132
2405,155934.60906262763
2406,136820.20074763955
2407,125036.13356938871
2408,134517.57683594266
2409,116419.70111416042
2410,170357.9414761228
2411,112870.08449066727
2412,156908.59355211823
2413,131561.81220955504
2414,157572.52009767346
2415,129938.29747038214
2416,119534.94690324129
2417,113770.83893989088
2418,123290.41703680801
2419,128682.83945558092
2420,127250.84357265408
2421,124254.3739621965
2422,109923.91684606996
2423,118070.17130595537
2424,150211.67291497492
2425,179645.30702522234
2426,125508.34781779074
2427,114085.74863532631
2428,183276.54154312517
2429,105097.63572470396
2430,133965.65187325407
2431,118980.90372265138
2432,148482.29735547636
2433,133193.47149918054
2434,136228.814352062
2435,148111.9112522795
2436,110305.02988978352
2437,113790.20670153559
2438,129322.9514604858
2439,104713.45203546275
2440,119960.13259545856
2441,107096.09526557765
2442,97514.61858158301
2443,116844.97644540014
2444,124637.49436153409
2445,92112.47366301338
2446,126833.57459734238
2447,167674.72793905175
2448,118805.48306252164
2449,96991.67778434212
2450,153238.6985027828
2451,112096.93571704955
2452,183061.8053524655
2453,89381.469082022
2454,111770.72066569577
2455,116110.31943068632
2456,139315.9370135086
2457,139358.86122777307
2458,131463.88103329943
2459,104544.05827402193
2460,144807.22056637323
2461,120174.34002639477
2462,132517.66674243822
2463,122468.84789385348
2464,170659.5760665753
2465,127817.84868944224
2466,115542.55087470115
2467,141385.52081235778
2468,88397.84856087081
2469,90363.49847951395
2470,183863.22568082396
2471,192306.49458372657
2472,155270.17172422065
2473,104684.29754768782
2474,84908.60717015811
2475,220808.99974105568
2476,126136.35463736266
2477,124550.38131787472
2478,161179.9154377168
2479,119408.78520829967
2480,141792.1433003432
2481,127409.53450675661
2482,131887.69797695524
2483,112834.73258381951
2484,124857.59408351623
2485,126185.54453241646
2486,162422.27040855924
2487,182044.1147971042
2488,160315.34213113916
2489,158416.79860461893
2490,141194.69050174343
2491,81070.33922742167
2492,175868.77800618502
2493,154390.42221137186
2494,135290.3913556961
2495,88534.28655063218
2496,210924.3189361539
2497,154342.28863187518
2498,111134.8254739782
2499,91328.99584161027
2500,117037.05387309157
2501,138227.63082480602
2502,158165.27450669638
2503,87899.86095473588
2504,171772.1591754975
2505,236220.991746524
2506,241188.14183222337
2507,276825.409139245
2508,241396.84133792695
2509,213091.0745025112
2510,215187.6504949154
2511,175863.92490212875
2512,213434.71639501193
2513,208847.69848933973
2514,235724.91122392841
2515,154565.2813159673
2516,170676.0945892295
2517,145517.26832762026
2518,157336.83709660196
2519,245083.2414131122
2520,221057.87723242553
2521,190849.97955159078
2522,225804.8539669092
2523,122717.31607356918
2524,141288.12790325203
2525,137340.3176298122
2526,140847.16345534584
2527,119379.02772527478
2528,125112.29352148395
2529,143887.3693364571
2530,119010.46533926949
2531,253100.18056495424
2532,229349.1673849217
2533,192653.87934328365
2534,233978.94143581114
2535,302278.99665659777
2536,226989.5067719563
2537,250575.79272322613
2538,180280.60368492582
2539,185785.33065248627
2540,181372.90467267286
2541,179656.0305471021
2542,161584.49676314613
2543,126050.50156672727
2544,108173.20356994656
2545,126578.10088356708
2546,122389.77451103847
2547,130356.30469470637
2548,153357.30346624707
2549,157050.87672929934
2550,986513.7075099263
2551,139403.61712227127
2552,124094.07474638465
2553,76926.32550119946
2554,88857.45605513183
2555,106787.09871859968
2556,98788.76199157181
2557,103787.86817910623
2558,136563.00559948327
2559,147989.52238257162
2560,161433.658328504
2561,147353.1045607097
2562,139491.02751918894
2563,140786.87005363285
2564,197061.11434875362
2565,131542.07994499465
2566,171894.87512420976
2567,144711.131565854
2568,195016.15632108098
2569,226141.31619570765
2570,117186.24035103465
2571,193669.13009796472
2572,159439.90161897635
2573,230330.1595435395
2574,278933.5782662729
2575,112871.98724283584
2576,114229.71276782006
2577,123932.64345585903
2578,87156.4195094879
2579,56772.94300153247
2580,96617.642089564
2581,101659.55516310644
2582,102073.53789392413
2583,293054.4475905735
2584,174640.05306278836
2585,180703.93145083362
2586,214431.96619062897
2587,207581.51895046487
2588,133057.9049620152
2589,159373.3301568626
2590,199154.63947254428
2591,196404.59001025555
2592,203906.69239323869
2593,258522.95900656751
2594,176616.86626368185
2595,209870.11910784975
2596,276613.95226481656
2597,181877.42088251456
2598,293706.7257950327
2599,349061.8474135841
2600,137094.8549619568
2601,131686.32511989994
2602,91053.44542758202
2603,95153.25619622367
2604,88500.78478546033
2605,91662.73255633474
2606,139358.65849136724
2607,208970.61937078874
2608,176401.9900661346
2609,149729.3152392133
2610,99634.20227612673
2611,134267.2207884082
2612,157953.68084868224
2613,124367.054796074
2614,118566.58929922782
2615,151564.13501933697
2616,138033.16138958023
2617,173227.564741125
2618,187364.39719895093
2619,191330.4136947702
2620,189955.61531605353
2621,173826.50740934807
2622,178215.78203442297
2623,239464.06575924973
2624,280805.7388395817
2625,288453.5435243052
2626,160787.44520606397
2627,171811.67945490242
2628,524257.5697571111
2629,558848.7208680522
2630,399864.90907856345
2631,507050.5430279949
2632,427944.2641931131
2633,308889.3616826152
2634,425026.76541953767
2635,156537.82756791302
2636,185905.15465025412
2637,182125.0668349372
2638,278007.3390713832
2639,186984.50799855002
2640,158654.34097289966
2641,105897.55356053422
2642,177519.83089479606
2643,102937.44370778993
2644,110885.72467529337
2645,102464.50623869988
2646,101852.51017415474
2647,112902.68868599659
2648,146062.44110414005
2649,152871.25610121398
2650,125104.1070034799
2651,141849.5081402596
2652,413445.17700236035
2653,241710.4846528051
2654,251902.38102132108
2655,393355.2812589543
2656,337022.95434752153
2657,376394.92532096244
2658,320996.6952136651
2659,313826.37268947024
2660,368710.6993797702
2661,355931.5974229456
2662,381820.1658103229
2663,277832.6801365431
2664,275161.2883869392
2665,328864.5733186341
2666,285866.6301764733
2667,175343.4298552766
2668,183983.8443868566
2669,183607.28417932632
2670,278078.8574171954
2671,186479.28705100415
2672,198512.1360824487
2673,199149.921399388
2674,196557.57431246224
2675,179772.74583140574
2676,191811.7026166553
2677,204083.96325507134
2678,252066.18530445505
2679,272177.11554540414
2680,286437.6313911385
2681,415914.5188859281
2682,331821.09799776453
2683,504924.1756383493
2684,322048.27330095693
2685,312445.22348886734
2686,262663.83422794816
2687,318008.8832980806
2688,223387.55412068617
2689,207607.74876622699
2690,441415.6380006902
2691,184311.36614710814
2692,142893.18744027885
2693,202066.86771742557
2694,144193.85486701646
2695,191564.51115810763
2696,183220.44571742712
2697,189781.97845037156
2698,186845.406697288
2699,163847.27346675974
2700,154414.4083825906
2701,159762.2414118612
2702,123502.19300017286
2703,122842.01354298033
2704,142209.46199067877
2705,115625.4323315634
2706,116424.71583407007
2707,122417.95199709998
2708,121697.2899814864
2709,106169.48122715404
2710,122238.07712754972
2711,293970.8145053896
2712,387102.3871886548
2713,170353.61937013757
2714,147602.16064843998
2715,171676.35866267278
2716,141784.63813492772
2717,200869.3315351718
2718,222480.91496982978
2719,156293.69604246327
2720,167232.97217813597
2721,140731.10363518124
2722,154785.9023579876
2723,144173.14848796997
2724,131747.52518073222
2725,136596.0481228172
2726,142417.98741647712
2727,166196.91600586812
2728,179272.09798796123
2729,145830.274312258
2730,140702.18039812704
2731,120872.02744190324
2732,126847.26476002933
2733,150187.19448481215
2734,129344.4741455484
2735,140264.2828967553
